"Sat,Feb 22",NothHill CCTV Lamp Post,CMRP24080297,,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Thu,Dec 12",,GO,CBD,JEB,,Submitted,"Thu,Mar 20",,"330,357.14",OP90,,,,,,,,,"mar31
- waiting for PO, actual status:delivered",
"Wed,Feb 05",BWLLI Electrical Improvement Ciruit Breaker,,0,Bloom with Looms Logistics,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,"Wed,Feb 05",,GO,ISP,CBG,SE,Submitted,"Thu,Mar 06",18%,"1,159,228.95",OP60,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,,
"Mon,Feb 24",URC AIG Antipolo Electrical & FDAS System Wet Pet Food Plant at Hatchery,CMRP25030109,0,URC AIG,Electrification,EE & AUX,Manufacturing,F&B,"Fri,Feb 21","Fri,Mar 07",GO,JMO,CBG,Partner,Submitted,"Mon,Apr 28",19%,"5,161,075.83",OP30,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,28Apr JEB approved submitted by CDG,
"Mon,Feb 24","URC BALAYAN PR#1200015711 - Programmer,Indus,Siemens Field PG M6 Adv",CMRP25020056,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Feb 19","Wed,Feb 26",GO,NSG,NSG,NSG,Submitted,"Tue,Feb 25",20%,"866,411.44",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,Feb 24",URSUMCO PR#1000132532 - Transmitters,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,"Thu,Feb 20","Thu,Feb 27",DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,
"Mon,Feb 24",RFQ - PR C-00295 AUXILIARY WIRE FOR NGC BPO TOWER 1 (BULACAN),CMRP25020057,0,Megaworld,Automation,FDAS,Buildings,CONSTRUCTION,"Thu,Feb 20","Mon,Feb 24",GO,NSG,NSG,NSG,Submitted,"Mon,Feb 24",40%,"31,663.44",OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,
"Mon,Feb 24",MServ Supply and Delivery of Schneider HV Switchgear,CMRP25020058,,"Meralco Energy, Inc.",Electrification,ELECTRICAL,Power,UTILITIES,"Thu,Feb 20",,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Strategic,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,2 -No Data,Not responsive,
"Mon,Feb 24",MServ Supply and Delivery of GCB 1600A Main,CMRP25020059,,"Meralco Energy, Inc.",Electrification,ELECTRICAL,Power,UTILITIES,"Thu,Feb 20",,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,2 -No Data,Not responsive,
"Mon,Feb 24",PASSI PR#1000122014 - Solenoid Valve,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,"Sat,Feb 22","Sat,Mar 01",DECLINE,NSG,NSG,NSG,,,,,,,,,"5-New Account, No Champion",5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,
"Tue,Jan 07",Petron Pandacan Manual Filling B PLC and HMI Upgrade,CMRP25010001,0,Petron,Automation,PLC / SCADA,Power,OIL & GAS,"Tue,Jan 07","Tue,Jan 07",GO,RTR,VIB,SubCon,Submitted,"Tue,Jan 07",15%,"491,071.09",OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,For Subcon DotX,
"Mon,Feb 24",Aboitiz TMO EcoStruxure Control Expert XL License,CMRP25030099,0,Aboitiz,Digitalization,PLC / SCADA,Power,POWER PLANT,"Thu,Feb 13","Tue,Mar 11",GO,RTR,RJR,Partner,Submitted,"Thu,Feb 20",17%,"250,000.00",OP100,3/1/25,,,,,,,,,
"Mon,Feb 24",Amherst Supply and Installation of MES/PCS Workstations Booth,,,Unilab,Digitalization,MECHANICAL,Manufacturing,PHARMA,"Mon,Feb 17",,DECLINE,RTR,RJR,Partner,,,,,,,,,,,,,,waiting for Difsys quotation,
"Wed,Feb 12",URC Pam 2_ Boiler PLC and CPU Upgrade (RFP by Sir Errol),CMRP25020047,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Feb 12",,GO,JMO,RJR,RJR,Submitted,,33%,"434,910.71",OP100,4/1/25,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,PO#  400159505 08-April-2025,
"Mon,Feb 24",TMI M2: CYLINDER PRESSURE SENSOR (PR 140002707),CMRP25020063,0,Aboitiz,Automation,INSTRUMENTATION,Power,POWER PLANT,"Mon,Feb 24","Tue,Feb 25",GO,NSG,NSG,Partner,Submitted,"Tue,Feb 25",49%,"237,230.22",OP100,4/1/25,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,PO_150002098_0 15-April-2025,
"Mon,Feb 24","URC Canlubang S,I & Relocate Elec'l, CCTV & Lighting System",CMRP25030094,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Mon,Feb 24","Tue,Mar 04",GO,JMO,CBG,Partner,Submitted,"Tue,Mar 04",20%,"3,110,556.87",OP60,,,,10-Existing,3 -No Previous Experience,5 -Peripheral Scope,5 -Budgetary,2 -No Data,25Apr; For SSW Schedule,
"Mon,Feb 24",Laguna Water Rehab of Mobile Water Treatment Plant,CMRP,0,Manila Water Phil. Ventures,Electrification,MECHANICAL,Buildings,UTILITIES,"Mon,Feb 24",,GO,JMO,JMO,Partner,Not Yet Started,,20%,,,,,,"5-New Account, No Champion",3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,5 -Limited,"21Apr: Budgeted @3.5M WINFRA to generate 2 Offers, for Twinfra Qtn after Water Lab Results from Sir Danny ",
"Tue,Feb 25",Megaworld Savoy Hotel Palawan,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,"Tue,Feb 18",,DECLINE,CBD,,,,,,,,,,,,,,,,,
"Tue,Feb 25",Megaworld Bellagio Palawan,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,"Tue,Feb 18",,DECLINE,CBD,,,,,,,,,,,,,,,,,
"Tue,Feb 25",URC CARSUMCO PR No. 1000104638 - Pneumatic Actuator,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,"Tue,Feb 25",,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,
"Tue,Feb 25",NURC Cavite UPS Activation at Production Line Control Panel,CMRP25020075,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Mon,Feb 24","Thu,Mar 06",GO,JMO,CBG,Partner,Submitted,"Thu,Mar 06",20%,"424,317.22",LOST,4/1/25,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,"23Apr: Lost Bid; Price issue
",
"Wed,Feb 26",DDT House of Representative Secretariat Bldg Auxillary ,CMRP,0,DDT Konstract,Automation,FDAS,Buildings,CONSTRUCTION,"Wed,Feb 26","Wed,Mar 12",DECLINE,JMO,CBG,Partner,,,20%,,,,,,"5-New Account, No Champion",10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,"Apr24:-package without qtn, please proceed as no qoute",
"Thu,Feb 27",LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,"Wed,Feb 26","Wed,Mar 05",GO,NSG,NSG,Partner,Submitted,"Fri,Feb 28",15%,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Thu,Feb 27",BBP Festive Relocation of Power Supply,CMRP25020079,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Thu,Feb 27",,GO,NSG,NSG,SE,Submitted,"Fri,Feb 28",29%,"88,446.75",LOST,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
27-Sep-24,UGC CMMS Lightweight MES,CMRP24060230,2,UGC,Digitalization,IT,Manufacturing,MANUFACTURING,"Fri,Sep 27",,GO,ISP,ISP,ISP,Submitted,"Tue,Sep 17",,"643,200.00",OP60,,,,10-Strategic,8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,
"Thu,Feb 27",URC San Pedro 2_ PM of 8 units Transformers (PR1000134285),CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Thu,Feb 20","Wed,Mar 15",DECLINE,JMO,JMO,Partner,,,15%,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,,
"Fri,Feb 28",BBP Ascott Installation of New VFD,CMRP25020086,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Fri,Feb 28",,GO,NSG,NSG,SE,Submitted,"Fri,Feb 28",31%,"17,857.14",Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Sat,Mar 01",PGH Phase 3 BMS,CMRP24020062,6,DMCI,Automation,BMS,Buildings,CONSTRUCTION,,,GO,CBD,EIS,EIS,Submitted,"Tue,Apr 22",23%,"26,695,436.61",OP60,,,,,,,,,"Apr3:
- SLD, Points List finalize
- schedule review with TJ, tom afternoon
Apr7:
- submit the one with assumption of FCU controller (Today)
Apr14:
-Review latest revision 19M VAT-EX",
"Wed,Feb 12",URC Cal 2 S&I Steam Power Metering (RFP by Sir Elmer dela Cruz),CMRP25020049,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Feb 12","Wed,Mar 6",GO,JMO,RJR,DS,For Revision,"Mon,Mar 24",32%,"399,966.00",OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,5 -Limited,"29Apr: PR 1200017572: Site assessed w/ TJ c/o Ali Paner 
May05: RJ to meet with TJ for details",
"Mon,Mar 03","Forthright MCEP Supply, Delivery and Testing of Fans and Blowers",CMRP25020080,1,Forthright Builders Inc.,Electrification,MECHANICAL,Buildings,CONSTRUCTION,,"Thu,Mar 27",GO,LOS,CBG,Partner,Submitted,"Thu,Mar 06",22%,"558,318.07",OP30,,,,,,,,,,
"Mon,Mar 03",Aboitiz TMO Transformer Assesment,,,Aboitiz,Electrification,ELECTRICAL,Power,POWER PLANT,"Thu,Feb 27","Mon,Mar 03",DECLINE,RTR,,SubCon,,,,,,,,,,,,,,to followup transformer details,
"Mon,Mar 03",Aboitiz TMI M2 UPGRADE OF PROTECTION RELAY FOR SEL700G,,,Aboitiz,Electrification,,,,"Fri,Feb 28","Fri,Mar 07",DECLINE,RTR,,SubCon,,,,,,,,,,,,,,,
"Mon,Jan 06",Warehouse Freezer Additional Temp,CMRP24120528,1,ST Microelectronics,Automation,PLC / SCADA,Manufacturing,SEMICON,,,GO,CBD,RJR,DS,For Revision,"Mon,Jan 06",25%,"179,670.21",OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"Apr07:
- Rayzen updated BOM last Apr 4, for revision
Apr24:
-Final bom from Rayzen, to submit Apr25",
"Tue,Jan 07",URC Pamp 2 Boiler Support,CMRP25020062,0,URC BCFG,Digitalization,PLC / SCADA,Manufacturing,F&B,"Fri,Feb 21",,GO,JMO,RJR,DS,For Revision,"Tue,Feb 25",,"113,770.45",Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,Completed 21-Feb; Justified 400k Instead,
"Mon,Mar 03",ULI Capacitor bank at LVSG 4,CMRP25020077,0,ULI,Electrification,ELECTRICAL,Manufacturing,PHARMA,,,GO,RTR,ASB,MMR,Submitted,"Fri,Mar 28",17%,"1,199,984.19",LOST,4/1/25,,,,,,,,,
"Mon,Mar 03",LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,1,URC SURE,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,"Mon,Mar 03","Mon,Mar 10",GO,NSG,NSG,Partner,Submitted,"Mon,Mar 10",19%,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,7 -Urgent,5 -Limited,,
"Tue,Mar 04",Riviera Replacement of VFD Sumitomo,CMRP25030090,0,"Riviera Golf Club, Inc.",Electrification,ELECTRICAL,Buildings,OTHERS,"Tue,Mar 04",,GO,NSG,NSG,SubCon,Submitted,"Tue,Mar 04",5%,"112,857.14",OP100,4/1/25,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,
"Tue,Mar 04",PASSI - Level Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,"Tue,Mar 04",,DECLINE,NSG,NSG,Partner,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,
"Tue,Mar 04",The Farm at San Benito Siemens FDAS,CMRP25030119,0,The Farm at San Benito,Electrification,FDAS,Buildings,OTHERS,"Tue,Mar 04",,DECLINE,NSG,,SubCon,,,,,,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,5 -Limited,,
"Tue,Mar 04",Pam 1 Electrical Install'n of Power Feeder Supply for Roof Exhaust Drive Motor  (PRPR 1000133236),CMRP25030106,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Tue,Mar 04","Tue,Mar 11",GO,JMO,JMO,CBG,Submitted,"Tue,Mar 11",19%,"890,679.63",LOST,4/1/25,,,10-Existing,8 -Need to Customize,8 -Strategic Business,7 -Urgent,5 -Limited,Lost to MHECO,
"Wed,Mar 05",Rockwell Nepo Pamp EE Supply and Installation,CMRP25020064,2,Applied Thermal Technology Solution Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,"Wed,Mar 05","Fri,Mar 07",GO,CBD,RJR,RJR,Submitted,"Fri,May 02",20%,"11,491,757.32",OP30,,,,,,,,,,
"Wed,Mar 05",Maple Grove CCTV,CMRP25030117,3,Megaworld,Electrification,CCTV,Buildings,CONSTRUCTION,"Tue,Mar 04","Fri,Mar 14",GO,CBD,AVR,Partner,Submitted,"Fri,Apr 25",20%,"6,026,785.71",OP30,,,,,,,,,"April 10: need to update status, already submitted",
"Wed,Mar 05",Siemens Dole Polomok PLC,CMRP25020085,2,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,"Fri,Feb 28","Fri,Mar 14",GO,RTR,EIS,EIS,Submitted,"Thu,Mar 13",30%,"1,553,245.74",OP30,,,,,,,,,,
11-Nov-24,Jazeera Paints HLRA Cybersecurity Consultancy (Remote KSA),CMRP24110470,1,Jazeera Paints,Digitalization,IT,Manufacturing,MANUFACTURING,"Mon,Nov 11",,GO,ISP,ISP,SubCon,Submitted,"Fri,Jan 24",23%,"405,901.80",OP60,,,,"5-New Account, No Champion",10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,
"Thu,Mar 06","QC Secretariat Supply, Deliver & Installation of Electrical & Auxiliary Works",CMRP,0,"WHITEPORT, Inc.",Electrification,EE & AUX,Buildings,CONSTRUCTION,"Thu,Mar 06","Mon,Mar 17",DECLINE,JMO,MMR,Partner,,,20%,,,,,,"5-New Account, No Champion",10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,"Apr24:-package without qtn, please proceed as no qoute",
"Fri,Mar 07",Dept. Of Finance BMS Preventive Maintenance,CMRP,0,RUA Energia,Automation,BMS,Buildings,OTHERS,"Fri,Mar 07",,PENDING,JMO,RJR,RJR,Not Yet Started,,15%,,,,,,"5-New Account, No Champion",3 -No Previous Experience,8 -Strategic Business,10 -Reasonable Time,5 -Limited,29Apr -Rua to ff-up enduser pending info,
"Fri,Mar 07",PASSI_FDAS & Fire Suppression System @ Boiler No.5 (PR 1200015592),CMRP,0,URC SURE,Electrification,FDAS,Manufacturing,F&B,"Fri,Mar 07","Fri,Mar 14",DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,2 -No Data,,
"Mon,Mar 10",Forthright Builders Servequest Ofc AUX,CMRP25020082,1,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,CONSTRUCTION,,,GO,LOS,RJR,Partner,Submitted,"Fri,Mar 07",22%,"2,753,432.27",OP30,,,,,,,,,,
"Mon,Mar 10",MRT Station 6 Labor Roughing ins,CMRP25030091,0,Grand Apex Construction Inc.,Electrification,EE & AUX,Buildings,CONSTRUCTION,,,GO,NSG,MMR,MMR,Submitted,"Fri,Mar 07",26%,"698,377.68",OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,Mar 10",Netpac FNG Uniqlo Warehouse BMS Project,CMRP25030105,0,"Net Pacific, Inc.",Automation,BMS,Buildings,CONSTRUCTION,"Wed,Mar 05",,GO,RTR,EIS,EIS,Submitted,"Tue,Mar 11",25%,"8,481,478.54",OP30,,,,,,,,,,
"Mon,Mar 10",VMCI WinCC Server Upgrade,,0,"Victorias Milling Company, Inc.",Automation,,,,"Wed,Feb 26",,DECLINE,LOS,RJR,RJR,,,,,,,,,,,,,,,
"Mon,Mar 10",Pilmico Tarlac PLC Spare parts Testing,,0,Pilmico,Automation,PLC / SCADA,Manufacturing,F&B,"Fri,Feb 07",,GO,RTR,EIS,EIS,On-Going,,,,,,,,,,,,,,
"Mon,Mar 10",Aboitiz TMO M5 Common PLC Upgrade,CMRP25030092,0,Aboitiz,Automation,PLC / SCADA,Power,POWER PLANT,"Thu,Mar 06","Tue,May 06",GO,RTR,AVR,DS,For Revision,"Mon,Mar 31",21%,"4,318,196.14",OP90,,,,,,,,,,
"Mon,Mar 10",Richmonde FDAS Rehab,CMRP25030101,0,Asia Affinity Property Management,Electrification,FDAS,Buildings,CONSTRUCTION,"Thu,Mar 06","Tue,Mar 11",GO,CBD,MMR,DS,Submitted,"Tue,Mar 18",20%,"1,300,958.95",OP30,,,,,,,,,,
"Wed,Feb 12",LBI Supply of TRS 230V Relay,CMRP25020039,1,"LBI Philippines, Inc",Automation,PLC / SCADA,Buildings,OTHERS,"Wed,Feb 12","Wed,Feb 12",GO,NSG,NSG,NSG,Submitted,"Wed,Feb 12",25%,"79,787.53",Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Mon,Mar 10",URC SURE Supply of Pressure Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,"Mon,Mar 10",,DECLINE,NSG,,,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,
"Mon,Mar 10",URC San Pedro 1_ Installation of  5-unit High Bay Lamp at DC Warehouse,CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Mon,Mar 10",,DECLINE,JMO,CBG,Partner,,,20%,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,
"Mon,Mar 10",NURC Tarlac_ PM of Transformers (PR PR 1300001491) March 22 Execution,CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Mon,Mar 10","Sat,Mar 15",DECLINE,JMO,CBG,Partner,,,20%,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,
"Tue,Mar 11",LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,2,URC SURE,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,"Tue,Mar 11","Tue,Mar 18",GO,NSG,NSG,Partner,Submitted,"Tue,Mar 11",19%,"1,964,694.78",OP30,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,
"Tue,Mar 11",URC San Pedro 2 Auto Bake Line PLC HMI Upgrade,CMRP25030106,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Fri,Mar 07","Wed,Mar 19",GO,JMO,RJR,Partner,Submitted,"Wed,Mar 19",18%,"1,880,328.07",OP60,,,,10-Existing,5 -Need External Resource,10 -Core Business,10 -Reasonable Time,10 -Complete,Pending SSW schedule ,
"Tue,Mar 11",PA Evacutation System One Rep,,,Megaworld,Electrification,PABGM,Buildings,CONSTRUCTION,"Tue,Mar 11",,DECLINE,CBD,,,,,,,,,,,,,,,,,
"Tue,Mar 11",MIOX On-site Chlorine Generation System (Brine Cell Replacement),CMRP,0,Laguna Water,,MECHANICAL,Buildings,UTILITIES,"Tue,Mar 11","Fri,Mar 14",PENDING,JMO,JMO,Partner,No Decision Yet,,25%,,,,,,"5-New Account, No Champion",5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,"Apr3:
-Twinfra interseted in this requirement: sir Jun to ffup
May05:
- waiting Labtest result from LagunaWater",
"Tue,Mar 11",Design of On-Grid Solar for TARI Aboitiz Estate Facilities ,CMRP25030108,1,ABOITIZ Construction Inc.,Electrification,SOLAR,Buildings,CONSTRUCTION,"Tue,Mar 11","Fri,Mar 14",GO,JMO,JMO,JMO,Submitted,"Thu,Mar 13",23%,"90,000.00",OP30,,,,"5-New Account, No Champion",5 -Need External Resource,8 -Strategic Business,7 -Urgent,10 -Complete,Proponent waiting 3rd offer,
"Wed,Mar 12",LC DIS PR#1000129018 ;1000127272 - Siemens Contactor and Mem Card,CMRP25030107,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 12","Wed,Mar 19",GO,NSG,NSG,NSG,Submitted,,15%,,,,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,
"Wed,Mar 12",Siemens Busco Sugar PCS7 PLC RIO Panel Assembly,CMRP25030110,0,"Busco Sugar Milling Co., Inc.",Automation,PLC / SCADA,Manufacturing,F&B,"Wed,Mar 12",,GO,RTR,EIS,SubCon,Submitted,"Wed,Mar 19",16%,"1,885,300.96",OP30,,,,,,,,,,
"Wed,Mar 12",URC Pam PMS of Genset #6 & Genset #7 on HOLY WEEK (PR 1000129029),CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Wed,Mar 12","Wed,Mar 19",DECLINE,JMO,JMO,Partner,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,
"Wed,Mar 12",URC Cal 2  SNACKS C 34 Priority Convenience Outlets (PR 1000134474),CMRP25030141,1,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,"Wed,Mar 12","Wed,Apr 02",GO,JMO,CBG,Partner,Submitted,"Wed,Apr 02",20%,"1,498,895.35",LOST,4/1/25,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,2 -No Data,Lost to JAM (200k only); Megamaster (<400k),
"Wed,Mar 12",La Carlota_CO2 Engineering Workstation and Project PC (PR 1200009773),CMRP,0,URC SURE,Electrification,EE & AUX,Manufacturing,F&B,"Wed,Mar 12","Wed,Mar 19",DECLINE,JMO,RJR,Partner,,"Wed,Apr 02",20%,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,5 -Limited,"Apr24: - need to ff-up sir Rojel, to send CMR for site inspection
May05:
-followup sir Rojel on Wed Meeting",
"Wed,Mar 13",URC Pam 1_Bakery/Snacks MVSG PMS on Holy Week (PR 1000127786--127525),CMRP,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,"Fri,Mar 20","Fri,Mar 20",DECLINE,JMO,JMO,Partner,,,,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,
"Fri,Mar 14",Manila Water Supply and Delivery Submersible Flat Cord,CMRP25030113,0,Manila Water,Electrification,ELECTRICAL,Buildings,UTILITIES,"Fri,Mar 14","Fri,Mar 14",DECLINE,NSG,NSG,Partner,,,,,,,,,8-With Account Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Fri,Mar 14",Supply of Schneider PM5110,CMRP25030114,0,"STMicroelectronics, Inc.",Electrification,ELECTRICAL,Manufacturing,SEMICON,"Fri,Mar 14","Fri,Mar 14",GO,CBD,NSG,Partner,Submitted,"Fri,Mar 14",,,LOST,4/1/25,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"for revision, 10% GM",
"Fri,Mar 14",Netpac PLDT Clarktel FDAS PM Service,CMRP25030112,0,"Net Pacific, Inc.",Electrification,FDAS,Buildings,CONSTRUCTION,"Thu,Mar 13","Fri,Mar 14",GO,RTR,RJR,SE,Submitted,"Fri,Mar 14",44%,"249,358.02",OP30,,,,,,,,,,
"Fri,Mar 14",Eastgate CCTV and PABGM,,,Megaworld,Electrification,AUXILIARY,Buildings,CONSTRUCTION,"Thu,Mar 13","Fri,Mar 14",DECLINE,CBD,,,,,,,,,,,,,,,,,
"Fri,Mar 14",22MW Solar Luzon SCADA,,,Renesource Inc.,Automation,PLC / SCADA,Power,UTILITIES,"Thu,Mar 13",,PENDING,CBD,,,Not Yet Started,,,,,,,,,,,,,"Apr3:
- Capbank on going (AGA SYSTEM?)
- JMO Ref: Powerchina",
"Fri,Mar 14",I-Land Tower 3 MEPFS,,,Archipelago Builders Corporation,Electrification,MEPFS,Buildings,CONSTRUCTION,"Wed,Mar 12","Thu,Mar 27",DECLINE,CBD,,,,,,,,,,,,,,,,,
"Fri,Mar 14",Central Park FitOut,,,Archipelago Builders Corporation,Electrification,MEPFS,Buildings,CONSTRUCTION,"Wed,Mar 12","Mon,Mar 17",DECLINE,CBD,,,,,,,,,,,,,,,,,
"Fri,Mar 14",Two World and Three World Square BMS Rehab,CMRP25030142,2,Asia Affinity Property Management,Automation,BMS,Buildings,CONSTRUCTION,"Wed,Mar 12","Fri,Mar 28",GO,CBD,EIS,DS,Submitted,"Tue,Apr 22",20%,"6,026,001.85",OP60,,,,,,,,,"Apr24:
-submitted optimized / best offer last Apr 22",
"Mon,Feb 24",ADI Calibration of Siemens Instruments,CMRP25020060,0,"Analog Devices, Inc.",Automation,INSTRUMENTATION,Manufacturing,SEMICON,"Mon,Feb 17",,GO,NSG,NSG,DS,Submitted,"Tue,Mar 04",31%,"310,715.15",OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,
"Fri,Mar 14",URC Canlubang _Piatto's Line PLC Upgrade ,CMRP25030146,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,"Fri,Mar 14","Mon,Mar 24",GO,JMO,RJR,Partner,Submitted,"Fri,Apr 11",20%,"758,138.72",OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,2 -No Data,"25Apr, Forwarded by Sir Marvin to HO for PR/PO",
"Mon,Mar 17",Clark Casino BMS,,,LG Philippines Inc.,Automation,BMS,Buildings,CONSTRUCTION,,,PENDING,CBD,EIS,EIS,Not Yet Started,,,,,,,,,,,,,"Apr3:
- Apr8 meeting",
"Mon,Mar 17",New Galleria Baclaran BMS works,,,Applied Thermal Technology Solution Corporation,Automation,BMS,Buildings,CONSTRUCTION,"Mon,Mar 17",,PENDING,CBD,,,Not Yet Started,,,,,,,,,,,,,"Apr3:
- internally(attsc) finalizing",
