2025-02-20,Pam 1 Confec Radiator OH & PMS of Caterpillar GenSet # 1 (PR1000129998),CMRP25020069,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-02-27,GO,JMO,CBG,Partner,Submitted,,15,342554.13,LOST,2025-04-01,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Lost to MADOCS (CCL equipment Supplier,1c8866eb-8872-4c26-b62a-e7652eb99b78,
2025-02-20,Pam 1 Bakery Plant A PM of Transformer & MVSG (PR 1000127525),CMRP25020070,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,,DECLINE,JMO,CBG,Partner,,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed but declined by RUA,d2c7e348-c314-4086-bdde-d6a298184a38,
2025-02-20,Pam 1 Bakery Plant B PM of Transformer & MVSG (PR 1000127786 ),CMRP25020071,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,,DECLINE,JMO,CBG,Partner,Submitted,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed but declined by RUA,e2e48515-554e-4616-b768-3cbb36fac4a4,
2025-02-21,MRT7 Station 2 ACS,CMRP25020076,2,Grand Apex Construction Inc.,Electrification,ACS,Buildings,CONSTRUCTION,2025-02-19,2025-02-26,GO,CBD,CBG,Partner,Submitted,2025-05-22,28,10796962.32,OP60,,,,,,,,,waiting for updated plan from SMC,a2578d22-53ef-49b7-a2b6-5571480341fa,
2025-02-21,Northwin Cable wires,,0,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-20,,,NSG,NSG,Partner,Submitted,2025-02-24,,31663.44,OP30,,,,,,,,,,82477f77-7eef-4c4a-8578-e0b07ef5a780,
2025-02-21,NURC Tarlac_Steam Monitoring,CMRP25040187,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-21,2025-04-30,GO,JMO,RJR,EIS,Submitted,2025-05-19,20,6480921.06,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,15May request anew parts removal: 19May rev02 offer submitted,37ea8d4f-8c9a-4b68-ac1b-84677d728ea7,
2025-02-21,NURC Tarlac _Automated Oil Refill for Cooker,CMRP25040188,1,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-21,2025-04-30,GO,JMO,RJR,EIS,Submitted,2025-05-15,25,3257096.97,OP60,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,5 -Limited,"30Apr, Rev01 submitted: 15May request anew parts removal",cc67791c-1616-40fd-b3b7-f4c50b1a3824,
2025-02-21,NUR Cavite_S&I Door Interlock of 5-Hoists,CMRPP25020073,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-21,2025-03-05,GO,JMO,CBG,CBG,Submitted,2025-03-06,17,524980.85,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,Lost Bid; Offered same failing technology,4fbf0934-bf24-4bbd-bbef-ac4d43b5a5e6,
2025-02-22,NothHill CCTV Lamp Post,CMRP24080297,,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-12-12,,GO,CBD,JEB,,Submitted,2025-03-20,,330357.14,OP90,,,,,,,,,"mar31
- waiting for PO, actual status:delivered",07705a6c-c73b-4963-b58a-746c40411da8,
2025-02-24,URC La Carlota Mill Installation of Controls for 10 units of Pans,CMRP24120536,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-01-31,,GO,RTR,RTR,RTR,Submitted,2025-02-21,,9910704.77,OP60,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,,f09a0666-c2a1-4237-9223-b02c07875a6a,
2025-02-24,URC AIG Antipolo Electrical & FDAS System Wet Pet Food Plant at Hatchery,CMRP25030109,0,URC AIG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-21,2025-03-07,GO,JMO,CBG,Partner,Submitted,2025-04-28,19,5161075.83,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,"28Apr submitted; 26May, Lost per Sir Gerald Cerilla feedback",e26adb22-86fb-489c-99ff-2a715c111c73,
2025-02-24,"URC BALAYAN PR#1200015711 - Programmer,Indus,Siemens Field PG M6 Adv",CMRP25020056,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-19,2025-02-26,GO,NSG,NSG,NSG,Submitted,2025-02-25,20,866411.44,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,782a42ed-f2a4-48c5-bafc-0d5479dfe3a8,
2025-02-24,URSUMCO PR#1000132532 - Transmitters,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-20,2025-02-27,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,06fb07cf-b434-4f28-abae-ba7558ce6ac2,
2025-02-24,RFQ - PR C-00295 AUXILIARY WIRE FOR NGC BPO TOWER 1 (BULACAN),CMRP25020057,0,Megaworld,Automation,FDAS,Buildings,CONSTRUCTION,2025-02-20,2025-02-24,GO,NSG,NSG,NSG,Submitted,2025-02-24,40,31663.44,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,34048c3e-7c4e-4043-8cee-8202b18cc3e1,
2025-02-24,MServ Supply and Delivery of Schneider HV Switchgear,CMRP25020058,,"Meralco Energy, Inc.",Electrification,ELECTRICAL,Power,UTILITIES,2025-02-20,,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Strategic,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,2 -No Data,Not responsive,050e8ce2-651d-420d-806f-cf1700256394,
2025-02-24,MServ Supply and Delivery of GCB 1600A Main,CMRP25020059,,"Meralco Energy, Inc.",Electrification,ELECTRICAL,Power,UTILITIES,2025-02-20,,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,2 -No Data,Not responsive,04a525e6-1c18-4e2d-b977-9904b8d6d412,
2025-02-24,PASSI PR#1000122014 - Solenoid Valve,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-22,2025-03-01,DECLINE,NSG,NSG,NSG,,,,,,,,,"5-New Account, No Champion",5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,ad7a5476-f5ed-4673-93c3-f312f9924493,
2025-02-08,NetPac Globe Davao BMS Programming&Integration Services,CMRP24100453,3,Net Pacific Inc.,Automation,BMS,Buildings,OTHERS,,,GO,RTR,RJR,RJR,Submitted,2025-02-07,48,699800.00,OP100,2025-02-01,,,,,,,,,295f00e5-a252-4057-b748-8219ace5e789,
2025-02-24,Amherst Supply and Installation of MES/PCS Workstations Booth,,,Unilab,Digitalization,MECHANICAL,Manufacturing,PHARMA,2025-02-17,,DECLINE,RTR,RJR,Partner,,,,,,,,,,,,,,waiting for Difsys quotation,140a3743-ac30-4608-aab0-4543db6c1e02,
2024-11-11,JX Metals Slitting Machine Panel Rehab,CMRP24120518,0,"JX Metals Philippines, Inc.",Automation,ELECTRICAL,Manufacturing,SEMICON,2025-11-08,,GO,RTR,MMR,MMR,Submitted,2025-12-12,,340000.00,OP100,2025-01-01,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,WO 256012146,770035bb-14a6-4deb-a3b5-4e82ef4aa2c0,
2025-02-24,"URC Canlubang S,I & Relocate Elec'l, CCTV & Lighting System",CMRP25030094,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-24,2025-03-04,GO,JMO,CBG,Partner,Submitted,2025-03-04,20,3110556.87,OP60,,,,10-Existing,3 -No Previous Experience,5 -Peripheral Scope,5 -Budgetary,2 -No Data,25Apr; For SSW Schedule,93a5fa41-f941-45e2-b6ae-ec9dbfdb56ba,
2025-02-24,Laguna Water Rehab of Mobile Water Treatment Plant,CMRP,0,Manila Water Phil. Ventures,Electrification,MECHANICAL,Buildings,UTILITIES,2025-02-24,,GO,JMO,JMO,Partner,Not Yet Started,,20,,,,,,"5-New Account, No Champion",3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,5 -Limited,"21Apr: Budgeted @3.5M WINFRA to generate 2 Offers, for Twinfra Qtn after Water Lab Results from Sir Danny : 
23May Proc. Mgr. to ff-up w/ Sir Danny",6287993d-d22a-472f-ba17-e3ffc31b0a27,
2025-02-24,ADI Calibration of Siemens Instruments,CMRP25020060,0,"Analog Devices, Inc.",Automation,INSTRUMENTATION,Manufacturing,SEMICON,2025-02-17,,GO,NSG,NSG,DS,Submitted,2025-03-04,31,310715.15,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,f952541a-c603-44b3-9181-79263cc6647b,
2025-02-25,Megaworld Savoy Hotel Palawan,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-18,,DECLINE,CBD,,,,,,,,,,,,,,,,,d2906a1b-7fcb-42fd-bd00-4aca054702d8,
2025-02-25,Megaworld Bellagio Palawan,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-18,,DECLINE,CBD,,,,,,,,,,,,,,,,,187c56bc-9f14-4745-879e-e5e215b92311,
2025-02-25,URC CARSUMCO PR No. 1000104638 - Pneumatic Actuator,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-25,,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,b1ecd06d-1832-4e53-b698-8f55fc6a597c,
2025-02-25,NURC Cavite UPS Activation at Production Line Control Panel,CMRP25020075,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-24,2025-03-06,GO,JMO,CBG,Partner,Submitted,2025-03-06,20,424317.22,LOST,2025-04-01,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,23Apr: Lost Bid; Price issue,d2541064-06e4-4bc6-ae38-efec1e6f789a,
2025-02-26,DDT House of Representative Secretariat Bldg Auxillary,CMRP,0,DDT Konstract,Automation,FDAS,Buildings,CONSTRUCTION,2025-02-26,2025-03-12,DECLINE,JMO,CBG,Partner,,,20,,LOST,2025-04-01,,,"5-New Account, No Champion",10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,"Apr24:-package without qtn, please proceed as no qoute",c362bcd8-548f-4fff-90db-a5a914b87c71,
2025-01-20,NPI Supply and Installation of Ethernet Switch 16port,CMRP25010012,0,"Net Pacific, Inc.",Automation,PLC / SCADA,Buildings,CONSTRUCTION,2025-01-20,2025-01-21,GO,NSG,NSG,DS,Submitted,2025-01-21,36,65970.43,OP100,2025-01-01,,,10-Existing,,,,,,d0305069-0769-4c16-81b2-b8261f76de80,
2025-02-27,LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-01-20,2025-01-27,GO,NSG,NSG,Partner,Submitted,2025-02-28,15,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,1c6b86c2-868f-4d44-8f80-9b1e2e3d5f6a,
2025-02-27,BBP Festive Relocation of Power Supply,CMRP25020079,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-27,,GO,NSG,NSG,SE,Submitted,2025-02-28,29,88446.75,LOST,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,15fa9347-07df-406d-abd3-e1c1dd49ec75,
2025-02-27,URC San Pedro 2_ PM of 8 units Transformers (PR1000134285),CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-03-15,DECLINE,JMO,JMO,Partner,,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,,271cf8ef-d288-44fc-b767-a29993a04c89,
2025-02-28,BBP Ascott Installation of New VFD,CMRP25020086,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-28,,GO,NSG,NSG,SE,Submitted,2025-02-28,31,17857.14,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,dceccd4a-0239-4814-9d0d-f00b069d8715,
2025-03-01,PGH Phase 3 BMS,CMRP24020062,6,DMCI,Automation,BMS,Buildings,CONSTRUCTION,,,GO,CBD,EIS,EIS,Submitted,2025-04-22,23,26695436.61,OP60,,,,,,,,,June or Q3 target awarding,7f426d8e-ab0e-484b-a260-f6eda1d1daec,
2025-03-03,"Aboitiz TMO UPGRADE OF MOBILE 5 DG 8,9,10 PLC SYSTEM",CMRP25030098,0,Aboitiz,Automation,PLC / SCADA,Power,POWER PLANT,2025-02-17,2025-03-07,GO,RTR,AVR,DS,Submitted,2025-03-12,20,5405994.87,OP90,,,,,,,,,"mar31
- followup ms Jean today, and request details on bonds",bb7acba9-4014-41b6-acb5-53550823ed66,
2025-03-03,NCC Hamme Mill 1 To LST Pulverizer Automation,CMRP25030096,0,NCC,Automation,PLC / SCADA,Manufacturing,CEMENT,2025-02-18,2025-03-05,GO,LOS,RJR,SubCon,Submitted,2025-04-02,15,876613.20,OP90,,,,,,,,,"Apr14:
- discount 1% to be able to attain Client budget, for PO Prep",6d4caf99-197d-49a1-9ba0-f458bf56d9df,
2025-03-03,"Forthright MCEP Supply, Delivery and Testing of Fans and Blowers",CMRP25020080,1,Forthright Builders Inc.,Electrification,MECHANICAL,Buildings,CONSTRUCTION,,2025-03-27,GO,LOS,CBG,Partner,Submitted,2025-03-06,22,558318.07,OP30,,,,,,,,,,310ade66-1967-4b39-a2c7-2aeb14ecec3b,
2025-03-03,Aboitiz TMO Transformer Assesment,,,Aboitiz,Electrification,ELECTRICAL,Power,POWER PLANT,2025-02-27,2025-03-03,DECLINE,RTR,,SubCon,,,,,,,,,,,,,,to followup transformer details,ce9026e6-ca74-44ef-bce1-94c0952f7793,
2025-03-03,Aboitiz TMI M2 UPGRADE OF PROTECTION RELAY FOR SEL700G,,,Aboitiz,Electrification,,,,2025-02-28,2025-03-07,DECLINE,RTR,,SubCon,,,,,,,,,,,,,,,5aa19d2f-1993-47c6-8a6b-be99f3331b10,
2025-03-03,ULI Capacitor bank at LVSG 4,CMRP25020077,0,ULI,Electrification,ELECTRICAL,Manufacturing,PHARMA,,,GO,RTR,ASB,MMR,Submitted,2025-03-28,17,1199984.19,LOST,2025-04-01,,,,,,,,,932137c9-4f66-485d-9873-2caeadc6d79a,
2025-03-03,LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,1,URC SURE,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-03-03,2025-03-10,GO,NSG,NSG,Partner,Submitted,2025-03-10,19,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,7 -Urgent,5 -Limited,,75dd92a5-3832-4f9b-b7d6-82a4d3856ef5,
2025-01-23,MRT7 S7 FDAS VO,CMRP22030140VOFDAS,0,ARAJA,Electrification,FDAS,Buildings,CONSTRUCTION,2025-01-23,2025-01-23,GO,RTR,VIB,SE,Submitted,2025-01-23,28,1638709.41,OP100,2025-01-01,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,SC000014218,504884cf-1207-4a9d-bbe7-f9663c695cdf,
2025-03-04,PASSI - Level Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-03-04,,DECLINE,NSG,NSG,Partner,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,9f8b3d70-6b48-4403-bafd-b1cd2a4c3640,
2025-03-04,The Farm at San Benito Siemens FDAS,CMRP25030119,0,The Farm at San Benito,Electrification,FDAS,Buildings,OTHERS,2025-03-04,,DECLINE,NSG,,SubCon,,,,,,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,5 -Limited,,393bd3a1-776a-4136-b806-301efce9218a,
2025-03-04,Pam 1 Electrical Install'n of Power Feeder Supply for Roof Exhaust Drive Motor  (PRPR 1000133236),CMRP25030106,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-03-04,2025-03-11,GO,JMO,JMO,CBG,Submitted,2025-03-11,19,890679.63,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,8 -Strategic Business,7 -Urgent,5 -Limited,Lost to MHECO,3fdffdfd-2500-4536-ae82-b1d80227a658,
2025-03-05,Supply & Install Walk Thru Detector & Baggage Scanner for Savoy Hotel,CMRP25030100,0,DDT Konstract,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-03-05,,GO,JMO,JMO,Partner,Submitted,,21,1364152.50,OP60,,,,"5-New Account, No Champion",5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,2 -No Data,For 30May Meeting w/  buyer,8c784cf2-42ea-41df-b3b8-cac25e17bbb3,
2025-03-05,Rockwell Nepo Pamp EE Supply and Installation,CMRP25020064,2,Applied Thermal Technology Solution Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-05,2025-03-07,GO,CBD,RJR,RJR,Submitted,2025-05-16,20,11464041.88,OP60,,,,,,,,,May awarding to them; June or Q3 to their partners,b6bdfb5c-5bf4-48c9-8d40-dd0ba2df9a80,
2025-03-05,Maple Grove CCTV,CMRP25030117,3,Megaworld,Electrification,CCTV,Buildings,CONSTRUCTION,2025-03-04,2025-03-14,GO,CBD,AVR,Partner,Submitted,2025-04-25,20,6026785.71,OP30,,,,,,,,,"April 10: need to update status, already submitted",429105c4-af7f-4781-8ea8-0bbe26acb4a9,
2025-03-05,Siemens Dole Polomok PLC,CMRP25020085,2,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-28,2025-03-14,GO,RTR,EIS,EIS,Submitted,2025-03-13,30,1553245.74,OP30,,,,,,,,,,34fd22f9-6acc-41a1-a900-47d39b286305,
2025-03-06,"QC Secretariat Supply, Deliver & Installation of Electrical & Auxiliary Works",CMRP,0,"WHITEPORT, Inc.",Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-03-06,2025-03-17,DECLINE,JMO,MMR,Partner,,,20,,,,,,"5-New Account, No Champion",10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,"Apr24:-package without qtn, please proceed as no qoute",ae917a6c-35c3-4433-9b48-ae0fdedd5a6b,
2025-03-07,Dept. Of Finance BMS Preventive Maintenance,CMRP,0,RUA Energia,Automation,BMS,Buildings,OTHERS,2025-03-07,,PENDING,JMO,RJR,RJR,Not Yet Started,,15,,,,,,"5-New Account, No Champion",3 -No Previous Experience,8 -Strategic Business,10 -Reasonable Time,5 -Limited,29Apr -Rua to ff-up enduser pending info,f98249bd-1edd-4f2b-95cf-697632e6e808,
2025-03-07,PASSI_FDAS & Fire Suppression System @ Boiler No.5 (PR 1200015592),CMRP,0,URC SURE,Electrification,FDAS,Manufacturing,F&B,2025-03-07,,DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,2 -No Data,,65c47cc6-3d83-4d38-b666-e5fc11b875f1,
2025-03-10,Forthright Builders Servequest Ofc AUX,CMRP25020082,1,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,CONSTRUCTION,,,GO,LOS,RJR,Partner,Submitted,2025-03-07,22,2753432.27,OP30,,,,,,,,,,fa88801b-36d8-46b4-b01f-512571171cef,
2025-03-10,MRT7 Station 6 VO (Works),CMRP25030091,1,Grand Apex Construction Inc.,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,,,GO,CBD,MMR,MMR,Submitted,2025-05-16,26,196428.57,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,ba8153cb-fa3c-4a70-b86c-575f0cdc1b79,
2025-03-10,Netpac FNG Uniqlo Warehouse BMS Project,CMRP25030105,0,"Net Pacific, Inc.",Automation,BMS,Buildings,CONSTRUCTION,2025-03-05,,GO,RTR,EIS,EIS,Submitted,2025-03-11,25,8481478.54,OP30,,,,,,,,,,a4313fd7-cdc1-4a5d-9857-0d9118ad2f48,
2025-03-10,VMCI WinCC Server Upgrade,,0,"Victorias Milling Company, Inc.",Automation,,,,2025-02-26,,DECLINE,LOS,RJR,RJR,,,,,,,,,,,,,,,b40c042e-378b-4fb2-805d-34c7762d9ecb,
2025-03-10,Pilmico Tarlac PLC Spare parts Testing,,0,Pilmico,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-07,,GO,RTR,EIS,EIS,Submitted,,,,,,,,,,,,,,1f87cbc9-353c-4ec5-9e24-f80ba0847a9b,
2025-03-10,Aboitiz TMO M5 Common PLC Upgrade,CMRP25030092,0,Aboitiz,Automation,PLC / SCADA,Power,POWER PLANT,2025-03-06,2025-05-06,GO,RTR,AVR,DS,For Revision,2025-03-31,21,4318196.14,OP90,,,,,,,,,,d9604ac3-573e-420e-881f-559024f3842e,
2025-03-10,Richmonde FDAS Rehab,CMRP25030101,0,Asia Affinity Property Management,Electrification,FDAS,Buildings,CONSTRUCTION,2025-03-06,2025-03-11,GO,CBD,MMR,DS,Submitted,2025-03-18,20,1300958.95,OP30,,,,,,,,,June or Q3 target awarding,2f00b2ea-18e0-4dae-bcde-faa81474ac10,
2025-03-10,URC SURE Supply of Pressure Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-03-10,,DECLINE,NSG,,,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,07b6068f-d0ab-455b-ad48-75d7dce0fe97,
2025-03-10,URC San Pedro 1_ Installation of  5-unit High Bay Lamp at DC Warehouse,CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-10,,DECLINE,JMO,CBG,Partner,,,20,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,23481d7a-d7cf-40d7-b2f6-97b7db4bf7a9,
2025-03-10,NURC Tarlac_ PM of Transformers (PR PR 1300001491) March 22 Execution,CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-10,,DECLINE,JMO,CBG,Partner,,,20,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,46c45495-8734-4e37-910b-025a55076fa0,
2025-01-23,MRT7 S7 ACS VO,CMRP22030140VOACS,0,ARAJA,Electrification,ACS,Buildings,CONSTRUCTION,2025-01-23,2025-01-23,GO,RTR,VIB,SE,Submitted,2025-01-23,31,1634377.86,OP100,2025-01-01,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,,c28476d3-9d2b-4ad6-abce-e6780fdca156,
2025-03-11,LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,2,URC SURE,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-03-11,2025-03-18,GO,NSG,NSG,Partner,Submitted,2025-03-11,19,1964694.78,OP30,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,0dc7b459-4db1-426f-a769-a0553e87af55,
2025-03-11,URC San Pedro 2 Auto Bake Line PLC HMI Upgrade,CMRP25030106,1,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-07,2025-03-19,GO,JMO,RJR,Partner,Submitted,2025-03-19,18,1880328.07,OP60,,,,10-Existing,5 -Need External Resource,10 -Core Business,10 -Reasonable Time,10 -Complete,"20May, for end-user tabulation,",126f0245-fc64-4276-afd0-2c5eca4e01e7,
2025-03-11,PA Evacutation System One Rep,,,Megaworld,Electrification,PABGM,Buildings,CONSTRUCTION,2025-03-11,,DECLINE,CBD,,,,,,,,,,,,,,,,,6a0b3c8d-7485-4d27-ba10-799d17b5ec14,
2025-03-11,MIOX On-site Chlorine Generation System (Brine Cell Replacement),CMRP,0,Laguna Water,,MECHANICAL,Buildings,UTILITIES,2025-03-11,2025-03-14,PENDING,JMO,JMO,Partner,No Decision Yet,,25,,,,,,"5-New Account, No Champion",5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,"Apr3:
-Twinfra interseted in this requirement: sir Jun to ffup
May05:
- waiting Labtest result from LagunaWater",e50f96f6-b77e-4228-b4db-1653a65215dc,
2025-03-11,Design of On-Grid Solar for TARI Aboitiz Estate Facilities,CMRP25030108,1,ABOITIZ Construction Inc.,Electrification,SOLAR,Buildings,CONSTRUCTION,2025-03-11,2025-03-14,GO,JMO,JMO,JMO,Submitted,2025-03-13,23,90000.00,OP30,,,,"5-New Account, No Champion",5 -Need External Resource,8 -Strategic Business,7 -Urgent,10 -Complete,Proponent waiting 3rd offer,1d398555-38ab-46a6-b7d1-28798d6fd312,
2025-03-12,LC DIS PR#1000129018 ;1000127272 - Siemens Contactor and Mem Card,CMRP25030107,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-12,2025-03-19,GO,NSG,NSG,NSG,Submitted,,15,,,,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,43112811-2890-4b32-a2cc-a19762ae2f54,
2025-03-12,Siemens Busco Sugar PCS7 PLC RIO Panel Assembly,CMRP25030110,0,"Busco Sugar Milling Co., Inc.",Automation,PLC / SCADA,Manufacturing,F&B,2025-03-12,,GO,RTR,EIS,SubCon,Submitted,2025-05-27,16,1885300.96,OP30,,,,,,,,,,94788fc2-c7c2-4ddd-a59d-b5fd8733ad44,
2025-03-12,URC Pam PMS of Genset #6 & Genset #7 on HOLY WEEK (PR 1000129029),CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-12,2025-03-19,DECLINE,JMO,JMO,Partner,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,40ce15a6-d305-4b59-8a8e-8aa15ee75599,
2025-03-12,URC Cal 2  SNACKS C 34 Priority Convenience Outlets (PR 1000134474),CMRP25030141,1,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-12,2025-04-02,GO,JMO,CBG,Partner,Submitted,2025-04-02,20,1498895.35,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,2 -No Data,Lost to JAM (200k only); Megamaster (<400k),a2d690ae-b58d-4d9c-94ed-a84da40e1dea,
2025-03-12,La Carlota_CO2 Engineering Workstation and Project PC (PR 1200009773),CMRP,0,URC SURE,Electrification,EE & AUX,Manufacturing,F&B,2025-03-12,2025-03-19,DECLINE,JMO,RJR,Partner,,2025-04-02,20,,,,,,10-Existing,10 -Existing Solution,10 -Focus Business,5 -Budgetary,5 -Limited,"Apr24: - need to ff-up sir Rojel, to send CMR for site inspection
May05:
-followup sir Rojel on Wed Meeting",cecf51b2-d507-4308-8342-725ea37b41a0,
