2025-02-20,Pam 1 Bakery Plant A PM of Transformer & MVSG (PR 1000127525),CMRP25020070,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,,DECLINE,JMO,CBG,Partner,,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed but declined by RUA,3c3ed9e3-80fe-4e4b-8821-a61b0a374fc4,
2025-02-20,Pam 1 Bakery Plant B PM of Transformer & MVSG (PR 1000127786 ),CMRP25020071,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,,DECLINE,JMO,CBG,Partner,,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,Site assessed but declined by RUA,5a77eca9-9459-4d88-b9b8-fd424e24fcc3,
2025-02-07,Amherst CMMS,,0,Amherst Laboratories Inc.,Digitalization,IT,Manufacturing,MANUFACTURING,2025-01-31,,GO,ISP,ISP,ISP,Submitted,2025-02-21,53,1221240.00,OP60,,,,2-Existing account with No Orders,3 -No Previous Experience,8 -Strategic Business,5 -Budgetary,5 -Limited,,f3fc47b4-6746-4a0d-8e6a-e79745e71fcf,
2025-02-21,Northwin Cable wires,,0,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-20,,,NSG,NSG,Partner,Submitted,2025-02-24,,31663.44,OP30,,,,,,,,,,126a33a4-0e68-40c4-866d-11e7913d5856,
2025-02-21,NURC Tarlac_SCADA Monitoring for Oil and Steam,CMRP,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-21,,PENDING,JMO,RJR,DS,Submitted,,20,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,"BoM turned over by TJ to RJ 04-Apr
- For Submittal today: Apr 24",97924fa2-468b-4bd2-a519-9a8a2aa91c0c,
2025-03-03,NCC Hamme Mill 1 To LST Pulverizer Automation,CMRP25030096,0,NCC,Automation,PLC / SCADA,Manufacturing,CEMENT,2025-02-18,2025-03-05,GO,LOS,RJR,SubCon,Submitted,2025-04-02,15,876613.2,OP90,,,,,,,,,"Apr14:
- discount 1 to be able to attain Client budget for PO Prep",608ecf56-6208-4fa4-bba9-6a0696dc250a,2025-05-01
2025-02-21,NURC Tarlac _Automated Oil Refill for Cooker,CMRP25040188,1,URC BCFG,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-21,,GO,JMO,RJR,EIS,Submitted,,25,3571179.28,OP60,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,5 -Limited,For RJ's approval as of 24April,4ab057db-0ebe-4b98-871e-30b4be17545b,
2025-02-21,NUR Cavite_S&I Door Interlock of 5-Hoists,CMRPP25020073,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-21,2025-03-05,GO,JMO,CBG,CBG,Submitted,2025-03-06,17,524980.85,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,5 -Budgetary,5 -Limited,Lost Bid; Offered same failing technology,94f6b8d1-6292-421b-b2aa-b5639fb0b3dc,
2025-02-22,NothHill CCTV Lamp Post,CMRP24080297,,Megaworld,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2024-12-12,,GO,CBD,MMR,,Submitted,2025-03-20,,330357.14,OP90,,,,,,,,,"mar31
- waiting for PO actual status:delivered",e6bbb776-63b3-43d8-9edf-9db0fad319e6,
2025-02-05,BWLLI Electrical Improvement Ciruit Breaker,,0,Bloom with Looms Logistics,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-02-05,,GO,ISP,CBG,SE,Submitted,2025-03-06,18,1159228.95,OP60,,,,5-New Account No Champion,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,,0a92d3c9-dfe8-4483-ad83-1a5bf73d532e,
2025-02-24,URC AIG Antipolo Electrical & FDAS System Wet Pet Food Plant at Hatchery,CMRP25030109,0,URC AIG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-21,2025-03-07,GO,JMO,CBG,Partner,For Approval,2025-04-28,19,5161075.83,OP30,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,5 -Limited,"Ian Waiting SubCon Offer
- for submission today
Apr10:
-waiting PM5100 powermeter
Apr24:
- for approval today",6b280b34-98e3-4122-875f-6fea277b1065,
2025-02-24,URC BALAYAN PR#1200015711 - ProgrammerIndusSiemens Field PG M6 Adv,CMRP25020056,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-19,2025-02-26,GO,NSG,NSG,NSG,Submitted,2025-02-25,20,866411.44,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,b7b618dd-0f1f-4f34-a595-d2604d1e558c,
2025-02-24,URSUMCO PR#1000132532 - Transmitters,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-20,2025-02-27,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,05160b8a-97ae-4efb-bd73-659f89cc7b6e,
2025-02-24,RFQ - PR C-00295 AUXILIARY WIRE FOR NGC BPO TOWER 1 (BULACAN),CMRP25020057,0,Megaworld,Automation,FDAS,Buildings,CONSTRUCTION,2025-02-20,2025-02-24,GO,NSG,NSG,NSG,Submitted,2025-02-24,40,31663.44,OP30,,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,a8556409-a31d-4362-8248-4c31334341f8,
2025-02-24,MServ Supply and Delivery of Schneider HV Switchgear,CMRP25020058,,"Meralco Energy, Inc.",Electrification,ELECTRICAL,Power,UTILITIES,2025-02-20,,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Strategic,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,2 -No Data,Not responsive,d90a78bb-bbe5-4b1e-8a04-e09de54ffe51,
2025-02-24,MServ Supply and Delivery of GCB 1600A Main,CMRP25020059,,"Meralco Energy, Inc.",Electrification,ELECTRICAL,Power,UTILITIES,2025-02-20,,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,8 -Need to Customize,8 -Strategic Business,5 -Budgetary,2 -No Data,Not responsive,49d74d28-496d-47a1-80cc-5ab2d622cbfe,
2025-02-24,PASSI PR#1000122014 - Solenoid Valve,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-22,2025-03-01,DECLINE,NSG,NSG,NSG,,,,,,,,,5-New Account No Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,ec510292-4d0e-45cc-9312-cd90de5d0215,
2025-01-07,Petron Pandacan Manual Filling B PLC and HMI Upgrade,CMRP25010001,0,Petron,Automation,PLC / SCADA,Power,OIL & GAS,2025-01-07,2025-01-07,GO,RTR,VIB,SubCon,Submitted,2025-01-07,15,491071.09,OP60,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,For Subcon DotX,a29f1547-b9fe-47ae-afda-34998a9e04c7,
2025-02-24,Aboitiz TMO EcoStruxure Control Expert XL License,CMRP25030099,0,Aboitiz,Digitalization,PLC / SCADA,Power,POWER PLANT,2025-02-13,2025-03-11,GO,RTR,RJR,Partner,Submitted,2025-02-20,17,250000.00,OP100,2025-03-01,,,,,,,,,645b358f-3309-4e33-b90f-4833c45b9559,
2025-02-24,Amherst Supply and Installation of MES/PCS Workstations Booth,,,Unilab,Digitalization,MECHANICAL,Manufacturing,PHARMA,2025-02-17,,DECLINE,RTR,RJR,Partner,,,,,,,,,,,,,,waiting for Difsys quotation,facb5746-eb1e-4645-81eb-bdc20fd7ae36,
2025-02-12,URC Pam 2_ Boiler PLC and CPU Upgrade (RFP by Sir Errol),CMRP25020047,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-12,,GO,JMO,RJR,RJR,Submitted,,33,434910.71,OP100,2025-04-01,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,5 -Limited,PO#  400159505 08-April-2025,8fc531bd-48b6-4a2a-a3d8-4f2b25654e4e,
2025-02-24,TMI M2: CYLINDER PRESSURE SENSOR (PR 140002707),CMRP25020063,0,Aboitiz,Automation,INSTRUMENTATION,Power,POWER PLANT,2025-02-24,2025-02-25,GO,NSG,NSG,Partner,Submitted,2025-02-25,49,237230.22,OP100,2025-04-01,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,10 -Complete,PO_150002098_0 15-April-2025,55a789a4-b575-4d66-98c4-36eb4aaed7bb,
2025-02-24,URC Canlubang SI & Relocate Elec'l CCTV & Lighting System,CMRP25030094,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-24,2025-03-04,GO,JMO,CBG,Partner,Submitted,2025-03-04,20,3110556.87,OP60,,,,10-Existing,3 -No Previous Experience,5 -Peripheral Scope,5 -Budgetary,2 -No Data,25April; For SSW,9141cb8c-0051-44c9-9456-067285627b0f,
2025-02-24,Laguna Water Rehab of Mobile Water Treatment Plant,CMRP,0,Manila Water Phil. Ventures,Electrification,MECHANICAL,Buildings,UTILITIES,2025-02-24,,GO,JMO,JMO,Partner,Not Yet Started,,20,,,,,,5-New Account No Champion,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,5 -Limited,"21Apr: Budgeted @3.5M WINFRA to generate 2 Offers
Apr24:
- waiting for Twinfra qtn",523c8146-5d09-4486-82ff-07b70a1ead08,
2025-02-25,Megaworld Savoy Hotel Palawan,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-18,,DECLINE,CBD,,,,,,,,,,,,,,,,,88208faa-3629-4960-8a02-a1c711a24ecb,
2025-02-25,Megaworld Bellagio Palawan,,,DMCI,Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-02-18,,DECLINE,CBD,,,,,,,,,,,,,,,,,8bd84cc1-d457-4dc9-932a-7ad2f8e2a9bf,
2025-02-25,URC CARSUMCO PR No. 1000104638 - Pneumatic Actuator,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-02-25,,DECLINE,NSG,NSG,NSG,,,,,,,,,10-Existing,3 -No Previous Experience,2 -Non Core for Subcon,7 -Urgent,2 -No Data,,c2fbe8c9-e343-44c4-8494-5d891ad57746,
2025-02-25,NURC Cavite UPS Activation at Production Line Control Panel,CMRP25020075,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-02-24,2025-03-06,GO,JMO,CBG,Partner,Submitted,2025-03-06,20,424317.22,LOST,2025-04-01,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,5 -Limited,23Apr: Lost Bid; Price issue,f3518577-a86a-4b9e-8fbf-0af6c84b5337,
2025-02-26,DDT House of Representative Secretariat Bldg Auxillary ,CMRP,0,DDT Konstract,Automation,FDAS,Buildings,CONSTRUCTION,2025-02-26,2025-03-12,GO,JMO,CBG,Partner,No Decision Yet,,20,,,,,,5-New Account No Champion,10 -Existing Solution,10 -Focus Business,5 -Budgetary,10 -Complete,"Pending Focals Quantified BoM
Apr10:
- advise for decline RJR
Apr24:
-package without qtn please proceed as no qoute",3e71e7e9-deb7-4b0c-a077-2e41af6810c4,
2025-02-27,LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,0,URC SURE,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-26,2025-03-05,GO,NSG,NSG,Partner,Submitted,2025-02-28,15,,,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,958c7614-e25e-4828-b582-60c88bc76dd2,
2025-02-27,BBP Festive Relocation of Power Supply,CMRP25020079,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-27,,GO,NSG,NSG,SE,Submitted,2025-02-28,29,88446.75,LOST,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,a768f31a-47b1-48b6-b121-35ef599f2efb,
2024-09-27,UGC CMMS Lightweight MES,CMRP24060230,2,UGC,Digitalization,IT,Manufacturing,MANUFACTURING,2024-09-27,,GO,ISP,ISP,ISP,Submitted,2024-09-17,,643200.00,OP60,,,,10-Strategic,8 -Need to Customize,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,92d9d609-f69d-4c72-8760-63a491ebf496,
2025-02-27,URC San Pedro 2_ PM of 8 units Transformers (PR1000134285),CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-02-20,2025-03-15,DECLINE,JMO,JMO,Partner,,,15,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,10 -Reasonable Time,5 -Limited,,c7d982d2-1ea9-434b-8e46-562cae97d48c,
2025-02-28,BBP Ascott Installation of New VFD,CMRP25020086,0,BBP,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-02-28,,GO,NSG,NSG,SE,Submitted,2025-02-28,31,17857.14,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,52dc6a25-0870-4198-b7ba-7911dd364595,
2025-03-01,PGH Phase 3 BMS,CMRP24020062,6,DMCI,Automation,BMS,Buildings,CONSTRUCTION,,,GO,CBD,EIS,EIS,Submitted,2025-04-22,23,26695436.61,OP60,,,,,,,,,"Apr3:
- SLD Points List finalize
- schedule review with TJ tom afternoon
Apr7:
- submit the one with assumption of FCU controller (Today)
Apr14:
-Review latest revision 19M VAT-EX",6677a1fa-5bbd-4ef0-9659-a6786c9f2acc,
2025-02-12,URC Cal 2 S&I Steam Power Metering (RFP by Sir Elmer dela Cruz),CMRP25020049,2,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-12,2025-03-06,GO,JMO,RJR,DS,Submitted,2025-03-24,32,399966.00,OP60,,,,10-Existing,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,5 -Limited,15Apr: Rev3 offer on Priority List per Sir Elmer,fa068c50-d78b-4967-809e-98d78998dd3e,
2025-03-03,Forthright MCEP Supply Delivery and Testing of Fans and Blowers,CMRP25020080,1,Forthright Builders Inc.,Electrification,MECHANICAL,Buildings,CONSTRUCTION,,2025-03-27,GO,LOS,CBG,Partner,Submitted,2025-03-06,22,558318.07,OP30,,,,,,,,,,fcba31d4-25e1-4a84-84f6-54448fb60d20,
2025-03-03,Aboitiz TMO Transformer Assesment,,,Aboitiz,Electrification,ELECTRICAL,Power,POWER PLANT,2025-02-27,2025-03-03,DECLINE,RTR,,SubCon,,,,,,,,,,,,,,to followup transformer details,376cfead-bcd4-4bc8-a765-e6c2f896a7cd,
2025-03-03,Aboitiz TMI M2 UPGRADE OF PROTECTION RELAY FOR SEL700G,,,Aboitiz,Electrification,,,,2025-02-28,2025-03-07,DECLINE,RTR,,SubCon,,,,,,,,,,,,,,,a96350d9-1d98-4c0b-8eb5-d7593d408d15,
2025-01-06,Warehouse Freezer Additional Temp,CMRP24120528,1,ST Microelectronics,Automation,PLC / SCADA,Manufacturing,SEMICON,,,GO,CBD,RJR,DS,For Revision,2025-01-06,25,179670.21,OP90,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,"Apr07:
- Rayzen updated BOM last Apr 4 for revision
Apr24:
-Final bom from Rayzen to submit Apr25",0036637f-4da0-43c4-b7c1-d61203615e34,
2025-01-07,URC Pamp 2 Boiler Support,CMRP25020062,0,URC BCFG,Digitalization,PLC / SCADA,Manufacturing,F&B,2025-02-21,,GO,JMO,RJR,DS,For Revision,2025-02-25,,113770.45,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,7 -Urgent,10 -Complete,Completed 21-Feb; Justified 400k Instead,46f5ec55-f590-4d20-be2a-1df4fa1869ac,
2025-03-03,ULI Capacitor bank at LVSG 4,CMRP25020077,0,ULI,Electrification,ELECTRICAL,Manufacturing,PHARMA,,,GO,RTR,ASB,MMR,Submitted,2025-03-28,17,1199984.19,LOST,2025-04-01,,,,,,,,,f7329101-b6e5-4ceb-a19c-9077d86887c7,
2025-03-03,LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,1,URC SURE,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-03-03,2025-03-10,GO,NSG,NSG,Partner,Submitted,2025-03-10,19,,,,,,10-Existing,10 -Existing Solution,5 -Peripheral Scope,7 -Urgent,5 -Limited,,efc4cb96-ad8b-4e97-8d89-e77f67edbf9b,
2025-03-04,Riviera Replacement of VFD Sumitomo,CMRP25030090,0,"Riviera Golf Club, Inc.",Electrification,ELECTRICAL,Buildings,OTHERS,2025-03-04,,GO,NSG,NSG,SubCon,Submitted,2025-03-04,5,112857.14,OP100,2025-04-01,,,10-Existing,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,dfce17c2-20f2-4da1-981a-56f81bd287e8,
2025-03-04,PASSI - Level Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-03-04,,DECLINE,NSG,NSG,Partner,,,,,,,,,2-Existing account with No Orders,3 -No Previous Experience,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,b1fb1700-e285-449a-8038-fe122096d8dd,
2025-03-04,The Farm at San Benito Siemens FDAS,CMRP25030119,0,The Farm at San Benito,Electrification,FDAS,Buildings,OTHERS,2025-03-04,,DECLINE,NSG,,SubCon,,,,,,,,,10-Strategic,10 -Existing Solution,10 -Focus Business,10 -Reasonable Time,5 -Limited,,ff6e53e9-d93b-4bd0-9d42-383c3be3903e,
2025-03-04,Pam 1 Electrical Install'n of Power Feeder Supply for Roof Exhaust Drive Motor  (PRPR 1000133236),CMRP25030106,0,URC BCFG,Electrification,EE & AUX,Manufacturing,F&B,2025-03-04,2025-03-11,GO,JMO,JMO,CBG,Submitted,2025-03-11,19,890679.63,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,8 -Strategic Business,7 -Urgent,5 -Limited,Lost to MHECO,52c7f394-e526-4821-a4c0-5e9153ed526f,
2025-03-05,Rockwell Nepo Pamp EE Supply and Installation,CMRP25020064,2,Applied Thermal Technology Solution Corporation,Electrification,ELECTRICAL,Buildings,CONSTRUCTION,2025-03-05,2025-03-07,GO,CBD,RJR,RJR,Submitted,2025-03-27,20,13640326.53,OP30,,,,,,,,,,d9c7ded7-3cfe-4e29-a2da-abd35e252dec,
2025-03-05,Maple Grove CCTV,CMRP25030117,3,Megaworld,Electrification,CCTV,Buildings,CONSTRUCTION,2025-03-04,2025-03-14,GO,CBD,AVR,Partner,Submitted,2025-04-25,20,6026785.71,OP30,,,,,,,,,April 10: need to update status already submitted,bb15d9e8-51eb-42c4-8ccd-59a81e31a331,
2025-03-05,Siemens Dole Polomok PLC,CMRP25020085,2,Siemens,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-28,2025-03-14,GO,RTR,EIS,EIS,Submitted,2025-03-13,30,1553245.74,OP30,,,,,,,,,,dc427f19-90c2-4331-baa7-eacbf7eaaa2c,
2024-11-11,Jazeera Paints HLRA Cybersecurity Consultancy (Remote KSA),CMRP24110470,1,Jazeera Paints,Digitalization,IT,Manufacturing,MANUFACTURING,2024-11-11,,GO,ISP,ISP,SubCon,Submitted,2025-01-24,23,405901.80,OP60,,,,5-New Account No Champion,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,,f1a80908-5df2-4372-a229-1c5c267d00f4,
2025-03-06,QC Secretariat Supply Deliver & Installation of Electrical & Auxiliary Works,CMRP,0,"WHITEPORT, Inc.",Electrification,EE & AUX,Buildings,CONSTRUCTION,2025-03-06,2025-03-17,GO,JMO,MMR,Partner,Not Yet Started,,20,,,,,,5-New Account No Champion,10 -Existing Solution,8 -Strategic Business,10 -Reasonable Time,10 -Complete,"Apr3:
- DAHUA account-driven
- need checking
Apr24:
-package without qtn please proceed as no qoute",2428ad89-323f-45aa-b0f5-b0a9366a4eb3,
2025-03-07,Dept. Of Finance BMS Preventive Maintenance,CMRP,0,RUA Energia,Automation,BMS,Buildings,OTHERS,2025-03-07,,PENDING,JMO,RJR,RJR,Not Yet Started,,15,,,,,,5-New Account No Champion,3 -No Previous Experience,8 -Strategic Business,10 -Reasonable Time,5 -Limited,"Pending end-users provision of requested info 
Apr3
- pending from enduser",e72923f4-52a1-46b9-ae6a-1cf539f52aab,
2025-03-07,PASSI_FDAS & Fire Suppression System @ Boiler No.5 (PR 1200015592),CMRP,0,URC SURE,Electrification,FDAS,Manufacturing,F&B,2025-03-07,2025-03-14,DECLINE,JMO,CBG,Partner,,,,,,,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,2 -No Data,,800bc5d9-fe29-4de2-9c61-77f61e091636,
2025-03-10,Forthright Builders Servequest Ofc AUX,CMRP25020082,1,Forthright Builders Inc.,Electrification,EE & AUX,Buildings,CONSTRUCTION,,,GO,LOS,RJR,Partner,Submitted,2025-03-07,22,2753432.27,OP30,,,,,,,,,,08336d99-f3eb-4df4-b870-dcb2628cdf4d,
2025-03-10,MRT Station 6 Labor Roughing ins,CMRP25030091,0,Grand Apex Construction Inc.,Electrification,EE & AUX,Buildings,CONSTRUCTION,,,GO,NSG,MMR,MMR,Submitted,2025-03-07,26,698377.68,OP30,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,ef5639dd-30c6-4c55-8183-be1c53e6e94e,
2025-03-10,Netpac FNG Uniqlo Warehouse BMS Project,CMRP25030105,0,"Net Pacific, Inc.",Automation,BMS,Buildings,CONSTRUCTION,2025-03-05,,GO,RTR,EIS,EIS,Submitted,2025-03-11,25,8481478.54,OP30,,,,,,,,,,eba56167-79de-4015-adc8-a7e48824d30a,
2025-03-10,VMCI WinCC Server Upgrade,,0,"Victorias Milling Company, Inc.",Automation,,,,2025-02-26,,DECLINE,LOS,RJR,RJR,,,,,,,,,,,,,,,606561bb-f485-4d03-aaee-734c2980f654,
2025-03-10,Pilmico Tarlac PLC Spare parts Testing,,0,Pilmico,Automation,PLC / SCADA,Manufacturing,F&B,2025-02-07,,GO,RTR,EIS,EIS,On-Going,,,,,,,,,,,,,,ad03e4a4-0112-48ca-b6c3-d15dac94c805,
2025-03-10,Richmonde FDAS Rehab,CMRP25030101,0,Asia Infinity Property Management,Electrification,FDAS,Buildings,CONSTRUCTION,2025-03-06,2025-03-11,GO,CBD,MMR,DS,Submitted,2025-03-18,20,1300958.95,OP30,,,,,,,,,,292c29cb-6135-4f10-b13a-4619fdf457f6,
2025-02-12,LBI Supply of TRS 230V Relay,CMRP25020039,1,"LBI Philippines, Inc",Automation,PLC / SCADA,Buildings,OTHERS,2025-02-12,2025-02-12,GO,NSG,NSG,NSG,Submitted,2025-02-12,25,79787.53,Inactive,,,,10-Existing,10 -Existing Solution,10 -Core Business,10 -Reasonable Time,10 -Complete,,649eb537-c1fc-41af-aa34-ec4456dcdf0e,
2025-03-10,URC SURE Supply of Pressure Transmitter,,,URC SURE,Automation,INSTRUMENTATION,Manufacturing,F&B,2025-03-10,,DECLINE,NSG,,,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,5 -Budgetary,2 -No Data,,61832516-f5c1-4895-a9fb-b8ded9f0a8a2,
2025-03-10,URC San Pedro 1_ Installation of  5-unit High Bay Lamp at DC Warehouse,CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-10,,DECLINE,JMO,CBG,Partner,No Decision Yet,,20,,,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,e634c596-fc90-4ea1-8d06-2cefd01ee153,
2025-03-10,NURC Tarlac_ PM of Transformers (PR PR 1300001491) March 22 Execution,CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-10,2025-03-15,DECLINE,JMO,CBG,Partner,,,20,,,,,,8-With Account Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,0a52f871-03fc-4a97-81c3-01f328e7cd25,
2025-03-11,LC DIS PR#1200015861 ;1200015860 ;1000132592 ;1000132591 - ACB and Breaker Siemens,CMRP25020081,2,URC SURE,Electrification,ELECTRICAL,Manufacturing,MANUFACTURING,2025-03-11,2025-03-18,GO,NSG,NSG,Partner,Submitted,2025-03-11,19,1964694.78,OP30,,,,10-Existing,5 -Need External Resource,5 -Peripheral Scope,7 -Urgent,5 -Limited,,d839e671-716c-4802-a266-323569575c50,
2025-03-11,URC San Pedro 2 Auto Bake Line PLC HMI Upgrade,CMRP25030106,0,URC BCFG,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-07,2025-03-19,GO,JMO,RJR,Partner,Submitted,2025-03-19,18,1880328.07,OP60,,,,10-Existing,5 -Need External Resource,10 -Core Business,10 -Reasonable Time,10 -Complete,Pending April SSW ,3316c877-ee23-4c4a-a9e3-c82ac5a83e2a,
2025-03-11,PA Evacutation System One Rep,,,Megaworld,Electrification,PABGM,Buildings,CONSTRUCTION,2025-03-11,,DECLINE,CBD,,,,,,,,,,,,,,,,,f389f74c-e4cf-49f0-a2f6-8e151195b9e0,
2025-03-11,MIOX On-site Chlorine Generation System (Brine Cell Replacement),CMRP,0,Laguna Water,,MECHANICAL,Buildings,UTILITIES,2025-03-11,2025-03-14,PENDING,JMO,JMO,Partner,No Decision Yet,,25,,,,,,5-New Account No Champion,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,"Apr3:
-Wintfra interseted in this requirement: sir Jun to ffup",b5d3020f-27fb-4908-af1a-67d21eec65d1,
2025-03-11,Design of On-Grid Solar for TARI Aboitiz Estate Facilities ,CMRP25030108,1,ABOITIZ Construction Inc.,Electrification,SOLAR,Buildings,CONSTRUCTION,2025-03-11,2025-03-14,GO,JMO,JMO,JMO,Submitted,2025-03-13,23,90000.00,OP30,,,,5-New Account No Champion,5 -Need External Resource,8 -Strategic Business,7 -Urgent,10 -Complete,Proponent waiting 3rd offer,a347fdcc-f9cd-42e9-a8b4-07c05dc43ff8,
2025-03-12,LC DIS PR#1000129018 ;1000127272 - Siemens Contactor and Mem Card,CMRP25030107,0,URC SURE,Automation,PLC / SCADA,Manufacturing,F&B,2025-03-12,2025-03-19,GO,NSG,NSG,NSG,Submitted,,15,,,,,,10-Existing,8 -Need to Customize,10 -Focus Business,10 -Reasonable Time,10 -Complete,,3581e17f-0a30-41f2-a587-777cea1a12f4,
2025-03-12,Siemens Busco Sugar PCS7 PLC RIO Panel Assembly,CMRP25030110,0,"Busco Sugar Milling Co., Inc.",Automation,PLC / SCADA,Manufacturing,F&B,2025-03-12,,GO,RTR,EIS,SubCon,Submitted,2025-03-19,16,1885300.96,OP30,,,,,,,,,,1c851c0c-ea9d-4318-b19f-ee6b7d1bf86b,
2025-03-12,URC Pam PMS of Genset #6 & Genset #7 on HOLY WEEK (PR 1000129029),CMRP,0,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-12,2025-03-19,DECLINE,JMO,JMO,Partner,,,,,,,,,10-Existing,5 -Need External Resource,2 -Non Core for Subcon,7 -Urgent,5 -Limited,,fb3c5550-a223-4d3e-881d-88ac22308ff6,
2025-03-12,URC Cal 2  SNACKS C 34 Priority Convenience Outlets (PR 1000134474),CMRP25030141,1,URC BCFG,Electrification,ELECTRICAL,Manufacturing,F&B,2025-03-12,2025-04-02,GO,JMO,CBG,Partner,Submitted,2025-04-02,20,1498895.35,LOST,2025-04-01,,,10-Existing,8 -Need to Customize,5 -Peripheral Scope,7 -Urgent,2 -No Data,Lost to JAM (200k only); Megamaster (<400k),d6c365ac-f92f-4fe6-8cc5-6bbe5ca6b75b,
